DATE;Location;GEOGRAPHY_CODE;Gender;Age Group;Claimant Count;Claimant Rate (% of population);partlookup;lookup;Population;partdem;demographic_category
2020-05-01;Leicester;E06000016;Total;Aged 45-49;1515;6.721682417143618;LeicesterTotal;LeicesterTotalAged 45-49;22539;Leicester Total;Leicester Total Aged 45-49
2020-05-01;Leicester;E06000016;Total;Aged 50-54;1260;5.755264239711323;LeicesterTotal;LeicesterTotalAged 50-54;21893;Leicester Total;Leicester Total Aged 50-54
2020-05-01;Leicester;E06000016;Total;Aged 60-64;920;5.326848474321117;LeicesterTotal;LeicesterTotalAged 60-64;17271;Leicester Total;Leicester Total Aged 60-64
2020-05-01;Leicester;E06000016;Male;Aged 50-54;725;6.638586210054025;LeicesterMale;LeicesterMaleAged 50-54;10921;Leicester Male;Leicester Male Aged 50-54
2020-05-01;Leicester;E06000016;Male;Aged 60-64;510;5.892547660311958;LeicesterMale;LeicesterMaleAged 60-64;8655;Leicester Male;Leicester Male Aged 60-64
2020-05-01;Leicester;E06000016;Female;Aged 16-24;1160;3.8319238900634245;LeicesterFemale;LeicesterFemaleAged 16-24;30272;Leicester Female;Leicester Female Aged 16-24
2020-05-01;Leicester;E06000016;Female;Aged 35-39;735;5.23616157298568;LeicesterFemale;LeicesterFemaleAged 35-39;14037;Leicester Female;Leicester Female Aged 35-39
2020-05-01;Leicester;E06000016;Female;Aged 40-44;695;5.642149699626563;LeicesterFemale;LeicesterFemaleAged 40-44;12318;Leicester Female;Leicester Female Aged 40-44
2020-05-01;Leicester;E06000016;Female;Aged 50-54;535;4.8760481224936205;LeicesterFemale;LeicesterFemaleAged 50-54;10972;Leicester Female;Leicester Female Aged 50-54
2020-05-01;England;E92000001;Total;Aged 45-49;209350;5.811008300845629;EnglandTotal;EnglandTotalAged 45-49;3602645;England Total;England Total Aged 45-49
2020-05-01;England;E92000001;Total;Aged 65+;18020;0.17324745822808615;EnglandTotal;EnglandTotalAged 65+;10401307;England Total;England Total Aged 65+
2020-05-01;England;E92000001;Male;All categories: Age 16+;1375040;7.845527372134605;EnglandMale;EnglandMaleAll categories: Age 16+;17526419;England Male;England Male All categories: Age 16+
2020-05-01;England;E92000001;Male;Aged 16-24;264340;8.715170145942999;EnglandMale;EnglandMaleAged 16-24;3033102;England Male;England Male Aged 16-24
2020-05-01;England;E92000001;Male;Aged 45-49;121910;6.860052895166283;EnglandMale;EnglandMaleAged 45-49;1777100;England Male;England Male Aged 45-49
2020-05-01;England;E92000001;Male;Aged 55-59;101235;5.414606359962882;EnglandMale;EnglandMaleAged 55-59;1869665;England Male;England Male Aged 55-59
2020-05-01;England;E92000001;Male;Aged 60-64;75990;4.743561172837541;EnglandMale;EnglandMaleAged 60-64;1601961;England Male;England Male Aged 60-64
2020-05-01;England;E92000001;Female;All categories: Age 16+;889815;4.921749212619134;EnglandFemale;EnglandFemaleAll categories: Age 16+;18079243;England Female;England Female All categories: Age 16+
2020-05-01;England;E92000001;Female;Aged 60-64;52225;3.157426345359868;EnglandFemale;EnglandFemaleAged 60-64;1654037;England Female;England Female Aged 60-64
2020-06-01;Leicester;E06000016;Total;All categories: Age 16+;16575;6.6963744636840365;LeicesterTotal;LeicesterTotalAll categories: Age 16+;247522;Leicester Total;Leicester Total All categories: Age 16+
2020-06-01;Leicester;E06000016;Total;Aged 25-29;2365;8.66681325124597;LeicesterTotal;LeicesterTotalAged 25-29;27288;Leicester Total;Leicester Total Aged 25-29
2020-06-01;Leicester;E06000016;Total;Aged 35-39;1970;7.229888432178508;LeicesterTotal;LeicesterTotalAged 35-39;27248;Leicester Total;Leicester Total Aged 35-39
2020-06-01;Leicester;E06000016;Total;Aged 40-44;1745;7.067924986836243;LeicesterTotal;LeicesterTotalAged 40-44;24689;Leicester Total;Leicester Total Aged 40-44
2020-06-01;Leicester;E06000016;Total;Aged 60-64;940;5.442649528110706;LeicesterTotal;LeicesterTotalAged 60-64;17271;Leicester Total;Leicester Total Aged 60-64
2020-06-01;Leicester;E06000016;Male;Aged 55-59;680;7.038608839664631;LeicesterMale;LeicesterMaleAged 55-59;9661;Leicester Male;Leicester Male Aged 55-59
2020-06-01;Leicester;E06000016;Female;All categories: Age 16+;6590;5.254135937811441;LeicesterFemale;LeicesterFemaleAll categories: Age 16+;125425;Leicester Female;Leicester Female All categories: Age 16+
2020-06-01;Leicester;E06000016;Female;Aged 30-34;820;5.756405756405757;LeicesterFemale;LeicesterFemaleAged 30-34;14245;Leicester Female;Leicester Female Aged 30-34
2020-06-01;Leicester;E06000016;Female;Aged 35-39;765;5.449882453515709;LeicesterFemale;LeicesterFemaleAged 35-39;14037;Leicester Female;Leicester Female Aged 35-39
2020-06-01;Leicester;E06000016;Female;Aged 40-44;725;5.885695729826271;LeicesterFemale;LeicesterFemaleAged 40-44;12318;Leicester Female;Leicester Female Aged 40-44
2020-06-01;Leicester;E06000016;Female;Aged 45-49;670;5.897887323943662;LeicesterFemale;LeicesterFemaleAged 45-49;11360;Leicester Female;Leicester Female Aged 45-49
2020-06-01;England;E92000001;Total;Aged 30-34;294110;7.440953198982438;EnglandTotal;EnglandTotalAged 30-34;3952585;England Total;England Total Aged 30-34
2020-06-01;England;E92000001;Total;Aged 40-44;207335;5.790823722225915;EnglandTotal;EnglandTotalAged 40-44;3580406;England Total;England Total Aged 40-44
2020-06-01;England;E92000001;Total;Aged 45-49;198485;5.5094243257384505;EnglandTotal;EnglandTotalAged 45-49;3602645;England Total;England Total Aged 45-49
2020-06-01;England;E92000001;Total;Aged 60-64;125570;3.856574850475952;EnglandTotal;EnglandTotalAged 60-64;3255998;England Total;England Total Aged 60-64
2020-06-01;England;E92000001;Male;Aged 30-34;180145;9.440448584417457;EnglandMale;EnglandMaleAged 30-34;1908225;England Male;England Male Aged 30-34
2020-06-01;England;E92000001;Male;Aged 45-49;114750;6.4571492881661126;EnglandMale;EnglandMaleAged 45-49;1777100;England Male;England Male Aged 45-49
2020-06-01;England;E92000001;Male;Aged 50-54;111865;5.817621101845424;EnglandMale;EnglandMaleAged 50-54;1922865;England Male;England Male Aged 50-54
2020-06-01;England;E92000001;Male;Aged 55-59;96360;5.1538644623502075;EnglandMale;EnglandMaleAged 55-59;1869665;England Male;England Male Aged 55-59
2020-06-01;England;E92000001;Male;Aged 60-64;73535;4.590311499468465;EnglandMale;EnglandMaleAged 60-64;1601961;England Male;England Male Aged 60-64
2020-06-01;England;E92000001;Male;Aged 65+;11035;0.23179305952554996;EnglandMale;EnglandMaleAged 65+;4760712;England Male;England Male Aged 65+
2020-06-01;England;E92000001;Female;All categories: Age 16+;878170;4.857338329928969;EnglandFemale;EnglandFemaleAll categories: Age 16+;18079243;England Female;England Female All categories: Age 16+
2020-06-01;England;E92000001;Female;Aged 30-34;113960;5.574360680115048;EnglandFemale;EnglandFemaleAged 30-34;2044360;England Female;England Female Aged 30-34
2020-06-01;England;E92000001;Female;Aged 55-59;68380;3.530740887611117;EnglandFemale;EnglandFemaleAged 55-59;1936704;England Female;England Female Aged 55-59
2020-06-01;England;E92000001;Female;Aged 60-64;52035;3.1459392988185875;EnglandFemale;EnglandFemaleAged 60-64;1654037;England Female;England Female Aged 60-64
2020-06-01;England;E92000001;Female;Aged 65+;7830;0.13881514272873696;EnglandFemale;EnglandFemaleAged 65+;5640595;England Female;England Female Aged 65+
2020-07-01;Leicester;E06000016;Total;All categories: Age 16+;17070;6.896356687486365;LeicesterTotal;LeicesterTotalAll categories: Age 16+;247522;Leicester Total;Leicester Total All categories: Age 16+
2020-07-01;Leicester;E06000016;Total;Aged 25-29;2395;8.776751685722662;LeicesterTotal;LeicesterTotalAged 25-29;27288;Leicester Total;Leicester Total Aged 25-29
2020-07-01;Leicester;E06000016;Total;Aged 40-44;1755;7.108428854955648;LeicesterTotal;LeicesterTotalAged 40-44;24689;Leicester Total;Leicester Total Aged 40-44
2020-07-01;Leicester;E06000016;Male;Aged 45-49;845;7.558815636461222;LeicesterMale;LeicesterMaleAged 45-49;11179;Leicester Male;Leicester Male Aged 45-49
2020-07-01;Leicester;E06000016;Male;Aged 55-59;680;7.038608839664631;LeicesterMale;LeicesterMaleAged 55-59;9661;Leicester Male;Leicester Male Aged 55-59
2020-07-01;Leicester;E06000016;Male;Aged 60-64;510;5.892547660311958;LeicesterMale;LeicesterMaleAged 60-64;8655;Leicester Male;Leicester Male Aged 60-64
2020-07-01;Leicester;E06000016;Female;Aged 16-24;1360;4.492600422832981;LeicesterFemale;LeicesterFemaleAged 16-24;30272;Leicester Female;Leicester Female Aged 16-24
2020-07-01;Leicester;E06000016;Female;Aged 35-39;800;5.6992234808007405;LeicesterFemale;LeicesterFemaleAged 35-39;14037;Leicester Female;Leicester Female Aged 35-39
2020-07-01;England;E92000001;Total;Aged 16-24;444675;7.42457463661451;EnglandTotal;EnglandTotalAged 16-24;5989232;England Total;England Total Aged 16-24
2020-07-01;England;E92000001;Total;Aged 50-54;195065;4.991742059505281;EnglandTotal;EnglandTotalAged 50-54;3907754;England Total;England Total Aged 50-54
2020-07-01;England;E92000001;Male;Aged 30-34;181780;9.526130304340422;EnglandMale;EnglandMaleAged 30-34;1908225;England Male;England Male Aged 30-34
2020-07-01;England;E92000001;Male;Aged 45-49;116120;6.5342411794496655;EnglandMale;EnglandMaleAged 45-49;1777100;England Male;England Male Aged 45-49
2020-07-01;England;E92000001;Male;Aged 65+;11495;0.24145547976857246;EnglandMale;EnglandMaleAged 65+;4760712;England Male;England Male Aged 65+
2020-07-01;England;E92000001;Female;Aged 35-39;101310;5.1861160950813545;EnglandFemale;EnglandFemaleAged 35-39;1953485;England Female;England Female Aged 35-39
2020-08-01;Leicester;E06000016;Total;Aged 25-29;2435;8.92333626502492;LeicesterTotal;LeicesterTotalAged 25-29;27288;Leicester Total;Leicester Total Aged 25-29
2020-08-01;Leicester;E06000016;Total;Aged 40-44;1795;7.27044432743327;LeicesterTotal;LeicesterTotalAged 40-44;24689;Leicester Total;Leicester Total Aged 40-44
2020-08-01;Leicester;E06000016;Total;Aged 55-59;1170;6.007702182284981;LeicesterTotal;LeicesterTotalAged 55-59;19475;Leicester Total;Leicester Total Aged 55-59
2020-08-01;Leicester;E06000016;Total;Aged 65+;175;0.4022526146419952;LeicesterTotal;LeicesterTotalAged 65+;43505;Leicester Total;Leicester Total Aged 65+
2020-08-01;Leicester;E06000016;Male;Aged 35-39;1290;9.764590114298692;LeicesterMale;LeicesterMaleAged 35-39;13211;Leicester Male;Leicester Male Aged 35-39
2020-08-01;Leicester;E06000016;Male;Aged 40-44;1070;8.649260366987308;LeicesterMale;LeicesterMaleAged 40-44;12371;Leicester Male;Leicester Male Aged 40-44
2020-08-01;Leicester;E06000016;Female;Aged 30-34;880;6.177606177606178;LeicesterFemale;LeicesterFemaleAged 30-34;14245;Leicester Female;Leicester Female Aged 30-34
2020-08-01;Leicester;E06000016;Female;Aged 35-39;810;5.77046377431075;LeicesterFemale;LeicesterFemaleAged 35-39;14037;Leicester Female;Leicester Female Aged 35-39
2020-08-01;Leicester;E06000016;Female;Aged 55-59;470;4.789076829019768;LeicesterFemale;LeicesterFemaleAged 55-59;9814;Leicester Female;Leicester Female Aged 55-59
2020-08-01;England;E92000001;Total;Aged 30-34;305270;7.723300068183227;EnglandTotal;EnglandTotalAged 30-34;3952585;England Total;England Total Aged 30-34
2020-08-01;England;E92000001;Male;Aged 25-29;197280;10.852028346853446;EnglandMale;EnglandMaleAged 25-29;1817909;England Male;England Male Aged 25-29
2020-08-01;England;E92000001;Male;Aged 55-59;100600;5.38064305637641;EnglandMale;EnglandMaleAged 55-59;1869665;England Male;England Male Aged 55-59
2020-08-01;England;E92000001;Male;Aged 65+;12295;0.2582596888868724;EnglandMale;EnglandMaleAged 65+;4760712;England Male;England Male Aged 65+
2020-08-01;England;E92000001;Female;Aged 16-24;174985;5.9193946139039895;EnglandFemale;EnglandFemaleAged 16-24;2956130;England Female;England Female Aged 16-24
2020-08-01;England;E92000001;Female;Aged 40-44;91915;5.031698909356064;EnglandFemale;EnglandFemaleAged 40-44;1826719;England Female;England Female Aged 40-44
2020-08-01;England;E92000001;Female;Aged 45-49;87595;4.798293112467784;EnglandFemale;EnglandFemaleAged 45-49;1825545;England Female;England Female Aged 45-49
2020-08-01;England;E92000001;Female;Aged 65+;8805;0.1561005532217789;EnglandFemale;EnglandFemaleAged 65+;5640595;England Female;England Female Aged 65+
2020-09-01;Leicester;E06000016;Total;Aged 55-59;1165;5.982028241335045;LeicesterTotal;LeicesterTotalAged 55-59;19475;Leicester Total;Leicester Total Aged 55-59
2020-09-01;Leicester;E06000016;Male;Aged 16-24;2140;7.291560189444274;LeicesterMale;LeicesterMaleAged 16-24;29349;Leicester Male;Leicester Male Aged 16-24
2020-09-01;Leicester;E06000016;Male;Aged 25-29;1545;11.446988219604357;LeicesterMale;LeicesterMaleAged 25-29;13497;Leicester Male;Leicester Male Aged 25-29
2020-09-01;Leicester;E06000016;Male;Aged 65+;105;0.5253414719567719;LeicesterMale;LeicesterMaleAged 65+;19987;Leicester Male;Leicester Male Aged 65+
2020-09-01;Leicester;E06000016;Female;All categories: Age 16+;7050;5.62088897747658;LeicesterFemale;LeicesterFemaleAll categories: Age 16+;125425;Leicester Female;Leicester Female All categories: Age 16+
2020-09-01;Leicester;E06000016;Female;Aged 25-29;885;6.417228627365673;LeicesterFemale;LeicesterFemaleAged 25-29;13791;Leicester Female;Leicester Female Aged 25-29
2020-09-01;Leicester;E06000016;Female;Aged 35-39;810;5.77046377431075;LeicesterFemale;LeicesterFemaleAged 35-39;14037;Leicester Female;Leicester Female Aged 35-39
2020-09-01;Leicester;E06000016;Female;Aged 55-59;470;4.789076829019768;LeicesterFemale;LeicesterFemaleAged 55-59;9814;Leicester Female;Leicester Female Aged 55-59
2020-09-01;Leicester;E06000016;Female;Aged 65+;95;0.4039459137681775;LeicesterFemale;LeicesterFemaleAged 65+;23518;Leicester Female;Leicester Female Aged 65+
2020-09-01;England;E92000001;Total;Aged 16-24;440935;7.362129234599695;EnglandTotal;EnglandTotalAged 16-24;5989232;England Total;England Total Aged 16-24
2020-09-01;England;E92000001;Total;Aged 35-39;258175;6.802331249226034;EnglandTotal;EnglandTotalAged 35-39;3795390;England Total;England Total Aged 35-39
2020-09-01;England;E92000001;Total;Aged 40-44;217555;6.076266211150356;EnglandTotal;EnglandTotalAged 40-44;3580406;England Total;England Total Aged 40-44
2020-09-01;England;E92000001;Total;Aged 65+;21605;0.20771428052263047;EnglandTotal;EnglandTotalAged 65+;10401307;England Total;England Total Aged 65+
2020-09-01;England;E92000001;Male;Aged 30-34;180620;9.465340827208532;EnglandMale;EnglandMaleAged 30-34;1908225;England Male;England Male Aged 30-34
2020-09-01;England;E92000001;Male;Aged 45-49;116670;6.56519047887007;EnglandMale;EnglandMaleAged 45-49;1777100;England Male;England Male Aged 45-49
2020-09-01;England;E92000001;Male;Aged 50-54;114180;5.938014369183485;EnglandMale;EnglandMaleAged 50-54;1922865;England Male;England Male Aged 50-54
2020-09-01;England;E92000001;Male;Aged 55-59;99885;5.342400911393217;EnglandMale;EnglandMaleAged 55-59;1869665;England Male;England Male Aged 55-59
2020-09-01;England;E92000001;Female;All categories: Age 16+;923425;5.107653014011704;EnglandFemale;EnglandFemaleAll categories: Age 16+;18079243;England Female;England Female All categories: Age 16+
2020-09-01;England;E92000001;Female;Aged 16-24;174585;5.905863409254668;EnglandFemale;EnglandFemaleAged 16-24;2956130;England Female;England Female Aged 16-24
2020-09-01;England;E92000001;Female;Aged 45-49;87180;4.775560175180563;EnglandFemale;EnglandFemaleAged 45-49;1825545;England Female;England Female Aged 45-49
2020-10-01;Leicester;E06000016;Total;Aged 30-34;2185;7.946032438722817;LeicesterTotal;LeicesterTotalAged 30-34;27498;Leicester Total;Leicester Total Aged 30-34
2020-10-01;Leicester;E06000016;Total;Aged 35-39;2010;7.3766881972988845;LeicesterTotal;LeicesterTotalAged 35-39;27248;Leicester Total;Leicester Total Aged 35-39
2020-10-01;Leicester;E06000016;Total;Aged 45-49;1520;6.743866187497227;LeicesterTotal;LeicesterTotalAged 45-49;22539;Leicester Total;Leicester Total Aged 45-49
2020-10-01;Leicester;E06000016;Total;Aged 65+;205;0.47121020572348005;LeicesterTotal;LeicesterTotalAged 65+;43505;Leicester Total;Leicester Total Aged 65+
2020-10-01;Leicester;E06000016;Male;All categories: Age 16+;10060;8.239350680196893;LeicesterMale;LeicesterMaleAll categories: Age 16+;122097;Leicester Male;Leicester Male All categories: Age 16+
2020-10-01;Leicester;E06000016;Male;Aged 35-39;1225;9.272575883733253;LeicesterMale;LeicesterMaleAged 35-39;13211;Leicester Male;Leicester Male Aged 35-39
2020-10-01;Leicester;E06000016;Female;All categories: Age 16+;6965;5.553119394060195;LeicesterFemale;LeicesterFemaleAll categories: Age 16+;125425;Leicester Female;Leicester Female All categories: Age 16+
2020-10-01;Leicester;E06000016;Female;Aged 25-29;870;6.30846204046117;LeicesterFemale;LeicesterFemaleAged 25-29;13791;Leicester Female;Leicester Female Aged 25-29
2020-10-01;Leicester;E06000016;Female;Aged 50-54;575;5.240612468100619;LeicesterFemale;LeicesterFemaleAged 50-54;10972;Leicester Female;Leicester Female Aged 50-54
2020-10-01;Leicester;E06000016;Female;Aged 60-64;470;5.454967502321263;LeicesterFemale;LeicesterFemaleAged 60-64;8616;Leicester Female;Leicester Female Aged 60-64
2020-10-01;England;E92000001;Total;Aged 16-24;432510;7.221460113750812;EnglandTotal;EnglandTotalAged 16-24;5989232;England Total;England Total Aged 16-24
2020-10-01;England;E92000001;Total;Aged 40-44;209045;5.838583669002901;EnglandTotal;EnglandTotalAged 40-44;3580406;England Total;England Total Aged 40-44
2020-10-01;England;E92000001;Male;Aged 30-34;172090;9.018328551402481;EnglandMale;EnglandMaleAged 30-34;1908225;England Male;England Male Aged 30-34
2020-10-01;England;E92000001;Male;Aged 35-39;145180;7.882056892184994;EnglandMale;EnglandMaleAged 35-39;1841905;England Male;England Male Aged 35-39
2020-10-01;England;E92000001;Male;Aged 40-44;119425;6.809938147457329;EnglandMale;EnglandMaleAged 40-44;1753687;England Male;England Male Aged 40-44
2020-10-01;England;E92000001;Male;Aged 55-59;96230;5.146911345080536;EnglandMale;EnglandMaleAged 55-59;1869665;England Male;England Male Aged 55-59
